backend,num_procs,64,128,256,512,1024,2048,4096,8192
mpi,2,0.06346436775965818,0.08099989146950293,0.10939273705447208,0.12449355432780847,0.13613831369418664,0.15977671621206063,0.2273335,0.3147822580399133
mpi,4,0.024939271338538713,0.02748350832259064,0.03321994327978602,0.045644834571235644,0.05838437157423626,0.07129927269079904,0.10834002316600293,0.12605508662816525
mpi,8,0.007688706147089541,0.011084427777497324,0.012058041858566427,0.016923975349679123,0.02215202006690717,0.026723393430534325,0.04638985817773696,0.054622455363588236
serial,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
